1
3
6
2
2
4
5
5
0
0
3
3
6
1
1
2
0
0
4
4
3
0
6
6
2
5
5
5
1
0
0
2
6
1
4
4
3
0
0
5
5
3
3
2
2
4
1
1
0
0
6
4
1
5
5
0
0
6
6
3
4
4
1
2
2
3
0
0
6
5
