4
3
1
2
2
1
0
0
4
5
5
6
6
0
0
1
6
3
3
2
0
0
4
5
0
0
1
5
5
3
2
2
1
1
5
4
4
6
6
0
0
3
3
1
6
6
2
0
0
4
3
3
0
0
5
5
1
4
4
3
6
1
2
2
6
0
0
4
5
2
