2
4
3
3
5
1
0
0
6
2
3
4
4
0
0
1
1
6
0
0
2
5
5
6
6
0
0
1
1
2
2
3
3
4
4
5
5
6
6
0
0
1
1
2
2
4
3
0
0
5
5
6
6
0
0
1
1
0
2
3
3
4
4
5
5
2
0
0
6
2
