5
4
2
3
0
0
1
1
6
6
2
0
0
4
4
5
5
2
3
5
5
6
6
0
0
1
1
4
0
0
2
2
1
3
3
4
4
0
0
5
3
3
6
6
0
0
5
5
1
1
2
4
4
3
0
0
2
2
6
6
3
3
5
1
4
0
0
2
6
0
