4
5
1
0
2
2
6
3
3
4
4
0
0
1
1
2
2
5
0
0
4
5
5
6
6
0
0
1
1
2
2
3
3
4
4
5
5
6
6
0
0
1
1
0
0
3
3
4
4
5
5
6
6
0
0
1
1
2
2
3
3
4
0
0
5
6
3
0
2
6
