3
2
4
4
6
6
1
5
0
0
2
2
3
0
0
5
5
6
3
0
0
4
4
3
1
2
2
6
6
1
1
0
0
5
5
6
0
4
4
3
3
1
0
0
3
3
2
2
4
6
6
0
0
1
1
5
5
2
0
0
3
1
4
4
2
6
5
1
0
4
