6
4
1
5
5
3
2
2
4
6
0
0
3
1
1
2
0
0
4
4
5
5
0
4
1
6
6
5
2
3
3
0
0
5
2
2
1
1
4
3
3
0
0
6
4
4
0
2
6
5
5
0
0
6
1
3
6
0
0
4
2
1
3
3
5
2
0
0
6
2
