3
5
1
6
4
4
2
0
0
1
1
3
6
0
0
3
5
5
4
0
3
3
2
2
0
0
6
6
1
4
4
6
5
5
1
1
0
0
5
2
2
4
3
3
6
6
2
0
0
3
1
4
0
0
5
5
2
4
6
0
0
1
1
2
3
4
5
6
0
0
