5
1
2
3
3
6
6
4
5
0
2
4
0
1
1
0
6
6
0
2
2
4
5
3
3
1
2
5
0
0
3
4
4
5
5
6
6
0
0
1
1
2
0
0
3
3
0
0
5
5
2
2
1
4
4
6
0
0
4
1
6
6
3
3
5
0
0
4
2
1
